"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","UNEMP","TOT","PC_LF","Q","1966-Q3",1.8,
"AUS","UNEMP","TOT","PC_LF","Q","1966-Q4",1.7,
"AUS","UNEMP","TOT","PC_LF","Q","1967-Q1",1.8,
"AUS","UNEMP","TOT","PC_LF","Q","1967-Q2",2,
"AUS","UNEMP","TOT","PC_LF","Q","1967-Q3",1.9,
"AUS","UNEMP","TOT","PC_LF","Q","1967-Q4",1.8,
"AUS","UNEMP","TOT","PC_LF","Q","1968-Q1",1.9,
"AUS","UNEMP","TOT","PC_LF","Q","1968-Q2",1.9,
"AUS","UNEMP","TOT","PC_LF","Q","1968-Q3",1.8,
"AUS","UNEMP","TOT","PC_LF","Q","1968-Q4",1.7,
"AUS","UNEMP","TOT","PC_LF","Q","1969-Q1",1.8,
"AUS","UNEMP","TOT","PC_LF","Q","1969-Q2",1.8,
"AUS","UNEMP","TOT","PC_LF","Q","1969-Q3",1.7,
"AUS","UNEMP","TOT","PC_LF","Q","1969-Q4",1.9,
"AUS","UNEMP","TOT","PC_LF","Q","1970-Q1",1.6,
"AUS","UNEMP","TOT","PC_LF","Q","1970-Q2",1.7,
"AUS","UNEMP","TOT","PC_LF","Q","1970-Q3",1.7,
"AUS","UNEMP","TOT","PC_LF","Q","1970-Q4",1.6,
"AUS","UNEMP","TOT","PC_LF","Q","1971-Q1",1.7,
"AUS","UNEMP","TOT","PC_LF","Q","1971-Q2",1.9,
"AUS","UNEMP","TOT","PC_LF","Q","1971-Q3",1.9,
"AUS","UNEMP","TOT","PC_LF","Q","1971-Q4",2.2,
"AUS","UNEMP","TOT","PC_LF","Q","1972-Q1",2.4,
"AUS","UNEMP","TOT","PC_LF","Q","1972-Q2",2.4,
"AUS","UNEMP","TOT","PC_LF","Q","1972-Q3",2.9,
"AUS","UNEMP","TOT","PC_LF","Q","1972-Q4",2.8,
"AUS","UNEMP","TOT","PC_LF","Q","1973-Q1",2.6,
"AUS","UNEMP","TOT","PC_LF","Q","1973-Q2",2.3,
"AUS","UNEMP","TOT","PC_LF","Q","1973-Q3",2.1,
"AUS","UNEMP","TOT","PC_LF","Q","1973-Q4",2.1,
"AUS","UNEMP","TOT","PC_LF","Q","1974-Q1",2.1,
"AUS","UNEMP","TOT","PC_LF","Q","1974-Q2",2.1,
"AUS","UNEMP","TOT","PC_LF","Q","1974-Q3",2.7,
"AUS","UNEMP","TOT","PC_LF","Q","1974-Q4",4,
"AUS","UNEMP","TOT","PC_LF","Q","1975-Q1",4.8,
"AUS","UNEMP","TOT","PC_LF","Q","1975-Q2",4.8,
"AUS","UNEMP","TOT","PC_LF","Q","1975-Q3",4.7,
"AUS","UNEMP","TOT","PC_LF","Q","1975-Q4",5.4,
"AUS","UNEMP","TOT","PC_LF","Q","1976-Q1",4.9,
"AUS","UNEMP","TOT","PC_LF","Q","1976-Q2",4.5,
"AUS","UNEMP","TOT","PC_LF","Q","1976-Q3",4.8,
"AUS","UNEMP","TOT","PC_LF","Q","1976-Q4",4.9,
"AUS","UNEMP","TOT","PC_LF","Q","1977-Q1",5.2,
"AUS","UNEMP","TOT","PC_LF","Q","1977-Q2",5.6,
"AUS","UNEMP","TOT","PC_LF","Q","1977-Q3",5.8,
"AUS","UNEMP","TOT","PC_LF","Q","1977-Q4",5.9,"B"
"AUS","UNEMP","TOT","PC_LF","Q","1978-Q1",6.6,
"AUS","UNEMP","TOT","PC_LF","Q","1978-Q2",6.260885,
"AUS","UNEMP","TOT","PC_LF","Q","1978-Q3",6.32223,
"AUS","UNEMP","TOT","PC_LF","Q","1978-Q4",6.301165,
"AUS","UNEMP","TOT","PC_LF","Q","1979-Q1",6.311006,
"AUS","UNEMP","TOT","PC_LF","Q","1979-Q2",6.318528,
"AUS","UNEMP","TOT","PC_LF","Q","1979-Q3",6.209218,
"AUS","UNEMP","TOT","PC_LF","Q","1979-Q4",6.184133,
"AUS","UNEMP","TOT","PC_LF","Q","1980-Q1",6.027902,
"AUS","UNEMP","TOT","PC_LF","Q","1980-Q2",6.228729,
"AUS","UNEMP","TOT","PC_LF","Q","1980-Q3",6.132631,
"AUS","UNEMP","TOT","PC_LF","Q","1980-Q4",5.986562,
"AUS","UNEMP","TOT","PC_LF","Q","1981-Q1",5.760374,
"AUS","UNEMP","TOT","PC_LF","Q","1981-Q2",5.506541,
"AUS","UNEMP","TOT","PC_LF","Q","1981-Q3",5.829469,
"AUS","UNEMP","TOT","PC_LF","Q","1981-Q4",5.965882,
"AUS","UNEMP","TOT","PC_LF","Q","1982-Q1",6.205361,
"AUS","UNEMP","TOT","PC_LF","Q","1982-Q2",6.565147,
"AUS","UNEMP","TOT","PC_LF","Q","1982-Q3",7.109155,
"AUS","UNEMP","TOT","PC_LF","Q","1982-Q4",8.793117,
"AUS","UNEMP","TOT","PC_LF","Q","1983-Q1",9.637494,
"AUS","UNEMP","TOT","PC_LF","Q","1983-Q2",10.22681,
"AUS","UNEMP","TOT","PC_LF","Q","1983-Q3",10.3556,
"AUS","UNEMP","TOT","PC_LF","Q","1983-Q4",9.707358,
"AUS","UNEMP","TOT","PC_LF","Q","1984-Q1",9.364867,
"AUS","UNEMP","TOT","PC_LF","Q","1984-Q2",9.134919,
"AUS","UNEMP","TOT","PC_LF","Q","1984-Q3",8.82445,
"AUS","UNEMP","TOT","PC_LF","Q","1984-Q4",8.632067,
"AUS","UNEMP","TOT","PC_LF","Q","1985-Q1",8.53584,
"AUS","UNEMP","TOT","PC_LF","Q","1985-Q2",8.450427,
"AUS","UNEMP","TOT","PC_LF","Q","1985-Q3",8.171041,
"AUS","UNEMP","TOT","PC_LF","Q","1985-Q4",7.861707,
"AUS","UNEMP","TOT","PC_LF","Q","1986-Q1",7.912723,
"AUS","UNEMP","TOT","PC_LF","Q","1986-Q2",7.800931,
"AUS","UNEMP","TOT","PC_LF","Q","1986-Q3",8.230966,
"AUS","UNEMP","TOT","PC_LF","Q","1986-Q4",8.331002,
"AUS","UNEMP","TOT","PC_LF","Q","1987-Q1",8.278567,
"AUS","UNEMP","TOT","PC_LF","Q","1987-Q2",8.170796,
"AUS","UNEMP","TOT","PC_LF","Q","1987-Q3",7.980944,
"AUS","UNEMP","TOT","PC_LF","Q","1987-Q4",7.915244,
"AUS","UNEMP","TOT","PC_LF","Q","1988-Q1",7.518501,
"AUS","UNEMP","TOT","PC_LF","Q","1988-Q2",7.644741,
"AUS","UNEMP","TOT","PC_LF","Q","1988-Q3",6.92183,
"AUS","UNEMP","TOT","PC_LF","Q","1988-Q4",6.75449,
"AUS","UNEMP","TOT","PC_LF","Q","1989-Q1",6.595463,
"AUS","UNEMP","TOT","PC_LF","Q","1989-Q2",6.164472,
"AUS","UNEMP","TOT","PC_LF","Q","1989-Q3",6.007952,
"AUS","UNEMP","TOT","PC_LF","Q","1989-Q4",5.853052,
"AUS","UNEMP","TOT","PC_LF","Q","1990-Q1",6.230007,
"AUS","UNEMP","TOT","PC_LF","Q","1990-Q2",6.464591,
"AUS","UNEMP","TOT","PC_LF","Q","1990-Q3",7.225404,
"AUS","UNEMP","TOT","PC_LF","Q","1990-Q4",7.867553,
"AUS","UNEMP","TOT","PC_LF","Q","1991-Q1",8.732389,
"AUS","UNEMP","TOT","PC_LF","Q","1991-Q2",9.633825,
"AUS","UNEMP","TOT","PC_LF","Q","1991-Q3",9.837403,
"AUS","UNEMP","TOT","PC_LF","Q","1991-Q4",10.21973,
"AUS","UNEMP","TOT","PC_LF","Q","1992-Q1",10.41647,
"AUS","UNEMP","TOT","PC_LF","Q","1992-Q2",10.63419,
"AUS","UNEMP","TOT","PC_LF","Q","1992-Q3",10.82275,
"AUS","UNEMP","TOT","PC_LF","Q","1992-Q4",11.14845,
"AUS","UNEMP","TOT","PC_LF","Q","1993-Q1",10.90237,
"AUS","UNEMP","TOT","PC_LF","Q","1993-Q2",10.84913,
"AUS","UNEMP","TOT","PC_LF","Q","1993-Q3",10.88777,
"AUS","UNEMP","TOT","PC_LF","Q","1993-Q4",10.88768,
"AUS","UNEMP","TOT","PC_LF","Q","1994-Q1",10.4407,
"AUS","UNEMP","TOT","PC_LF","Q","1994-Q2",9.883339,
"AUS","UNEMP","TOT","PC_LF","Q","1994-Q3",9.475578,
"AUS","UNEMP","TOT","PC_LF","Q","1994-Q4",9.056957,
"AUS","UNEMP","TOT","PC_LF","Q","1995-Q1",8.766017,
"AUS","UNEMP","TOT","PC_LF","Q","1995-Q2",8.36517,
"AUS","UNEMP","TOT","PC_LF","Q","1995-Q3",8.36904,
"AUS","UNEMP","TOT","PC_LF","Q","1995-Q4",8.390335,
"AUS","UNEMP","TOT","PC_LF","Q","1996-Q1",8.400836,
"AUS","UNEMP","TOT","PC_LF","Q","1996-Q2",8.416023,
"AUS","UNEMP","TOT","PC_LF","Q","1996-Q3",8.620616,
"AUS","UNEMP","TOT","PC_LF","Q","1996-Q4",8.620145,
"AUS","UNEMP","TOT","PC_LF","Q","1997-Q1",8.620354,
"AUS","UNEMP","TOT","PC_LF","Q","1997-Q2",8.482403,
"AUS","UNEMP","TOT","PC_LF","Q","1997-Q3",8.373791,
"AUS","UNEMP","TOT","PC_LF","Q","1997-Q4",7.97664,
"AUS","UNEMP","TOT","PC_LF","Q","1998-Q1",7.840299,
"AUS","UNEMP","TOT","PC_LF","Q","1998-Q2",7.733697,
"AUS","UNEMP","TOT","PC_LF","Q","1998-Q3",7.787723,
"AUS","UNEMP","TOT","PC_LF","Q","1998-Q4",7.374752,
"AUS","UNEMP","TOT","PC_LF","Q","1999-Q1",7.082266,
"AUS","UNEMP","TOT","PC_LF","Q","1999-Q2",6.886077,
"AUS","UNEMP","TOT","PC_LF","Q","1999-Q3",6.874125,
"AUS","UNEMP","TOT","PC_LF","Q","1999-Q4",6.6334,
"AUS","UNEMP","TOT","PC_LF","Q","2000-Q1",6.650792,
"AUS","UNEMP","TOT","PC_LF","Q","2000-Q2",6.302142,
"AUS","UNEMP","TOT","PC_LF","Q","2000-Q3",5.989482,
"AUS","UNEMP","TOT","PC_LF","Q","2000-Q4",6.171534,
"AUS","UNEMP","TOT","PC_LF","Q","2001-Q1",6.366966,
"AUS","UNEMP","TOT","PC_LF","Q","2001-Q2",6.869703,
"AUS","UNEMP","TOT","PC_LF","Q","2001-Q3",6.867344,
"AUS","UNEMP","TOT","PC_LF","Q","2001-Q4",6.97949,
"AUS","UNEMP","TOT","PC_LF","Q","2002-Q1",6.626802,
"AUS","UNEMP","TOT","PC_LF","Q","2002-Q2",6.405053,
"AUS","UNEMP","TOT","PC_LF","Q","2002-Q3",6.27998,
"AUS","UNEMP","TOT","PC_LF","Q","2002-Q4",6.157398,
"AUS","UNEMP","TOT","PC_LF","Q","2003-Q1",6.055926,
"AUS","UNEMP","TOT","PC_LF","Q","2003-Q2",6.051691,
"AUS","UNEMP","TOT","PC_LF","Q","2003-Q3",5.906628,
"AUS","UNEMP","TOT","PC_LF","Q","2003-Q4",5.708527,
"AUS","UNEMP","TOT","PC_LF","Q","2004-Q1",5.53742,
"AUS","UNEMP","TOT","PC_LF","Q","2004-Q2",5.436356,
"AUS","UNEMP","TOT","PC_LF","Q","2004-Q3",5.47873,
"AUS","UNEMP","TOT","PC_LF","Q","2004-Q4",5.11774,
"AUS","UNEMP","TOT","PC_LF","Q","2005-Q1",5.107394,
"AUS","UNEMP","TOT","PC_LF","Q","2005-Q2",5.057911,
"AUS","UNEMP","TOT","PC_LF","Q","2005-Q3",4.95773,
"AUS","UNEMP","TOT","PC_LF","Q","2005-Q4",5.007667,
"AUS","UNEMP","TOT","PC_LF","Q","2006-Q1",5.045258,
"AUS","UNEMP","TOT","PC_LF","Q","2006-Q2",4.858277,
"AUS","UNEMP","TOT","PC_LF","Q","2006-Q3",4.67716,
"AUS","UNEMP","TOT","PC_LF","Q","2006-Q4",4.515611,
"AUS","UNEMP","TOT","PC_LF","Q","2007-Q1",4.55057,
"AUS","UNEMP","TOT","PC_LF","Q","2007-Q2",4.325858,
"AUS","UNEMP","TOT","PC_LF","Q","2007-Q3",4.253495,
"AUS","UNEMP","TOT","PC_LF","Q","2007-Q4",4.354104,
"AUS","UNEMP","TOT","PC_LF","Q","2008-Q1",4.086884,
"AUS","UNEMP","TOT","PC_LF","Q","2008-Q2",4.259626,
"AUS","UNEMP","TOT","PC_LF","Q","2008-Q3",4.182861,
"AUS","UNEMP","TOT","PC_LF","Q","2008-Q4",4.441411,
"AUS","UNEMP","TOT","PC_LF","Q","2009-Q1",5.309509,
"AUS","UNEMP","TOT","PC_LF","Q","2009-Q2",5.730281,
"AUS","UNEMP","TOT","PC_LF","Q","2009-Q3",5.678855,
"AUS","UNEMP","TOT","PC_LF","Q","2009-Q4",5.558153,
"AUS","UNEMP","TOT","PC_LF","Q","2010-Q1",5.332378,
"AUS","UNEMP","TOT","PC_LF","Q","2010-Q2",5.291815,
"AUS","UNEMP","TOT","PC_LF","Q","2010-Q3",5.120267,
"AUS","UNEMP","TOT","PC_LF","Q","2010-Q4",5.090777,
"AUS","UNEMP","TOT","PC_LF","Q","2011-Q1",4.971752,
"AUS","UNEMP","TOT","PC_LF","Q","2011-Q2",4.963625,
"AUS","UNEMP","TOT","PC_LF","Q","2011-Q3",5.18864,
"AUS","UNEMP","TOT","PC_LF","Q","2011-Q4",5.205865,
"AUS","UNEMP","TOT","PC_LF","Q","2012-Q1",5.146938,
"AUS","UNEMP","TOT","PC_LF","Q","2012-Q2",5.119393,
"AUS","UNEMP","TOT","PC_LF","Q","2012-Q3",5.269026,
"AUS","UNEMP","TOT","PC_LF","Q","2012-Q4",5.368262,
"AUS","UNEMP","TOT","PC_LF","Q","2013-Q1",5.482473,
"AUS","UNEMP","TOT","PC_LF","Q","2013-Q2",5.630867,
"AUS","UNEMP","TOT","PC_LF","Q","2013-Q3",5.717132,
"AUS","UNEMP","TOT","PC_LF","Q","2013-Q4",5.843201,
"AUS","UNEMP","TOT","PC_LF","Q","2014-Q1",5.902349,
"AUS","UNEMP","TOT","PC_LF","Q","2014-Q2",5.926449,
"AUS","UNEMP","TOT","PC_LF","Q","2014-Q3",6.159796,
"AUS","UNEMP","TOT","PC_LF","Q","2014-Q4",6.259836,
"AUS","UNEMP","TOT","PC_LF","Q","2015-Q1",6.180749,
"AUS","UNEMP","TOT","PC_LF","Q","2015-Q2",6.015666,
"AUS","UNEMP","TOT","PC_LF","Q","2015-Q3",6.169968,
"AUS","UNEMP","TOT","PC_LF","Q","2015-Q4",5.844432,
"AUS","UNEMP","TOT","PC_LF","Q","2016-Q1",5.776678,
"AUS","UNEMP","TOT","PC_LF","Q","2016-Q2",5.684218,
"AUS","UNEMP","TOT","PC_LF","Q","2016-Q3",5.642993,
"AUS","UNEMP","TOT","PC_LF","Q","2016-Q4",5.733224,
"AUS","UNEMP","TOT","PC_LF","Q","2017-Q1",5.784626,
"AUS","UNEMP","TOT","PC_LF","Q","2017-Q2",5.583095,
"AUS","UNEMP","TOT","PC_LF","Q","2017-Q3",5.509877,
"AUS","UNEMP","TOT","PC_LF","Q","2017-Q4",5.47245,
"AUS","UNEMP","TOT","PC_LF","Q","2018-Q1",5.518853,
"AUS","UNEMP","TOT","PC_LF","Q","2018-Q2",5.41433,
"AUS","UNEMP","TOT","PC_LF","Q","2018-Q3",5.181095,
"AUS","UNEMP","TOT","PC_LF","Q","2018-Q4",5.046201,
"AUS","UNEMP","TOT","PC_LF","Q","2019-Q1",5.025685,
"AUS","UNEMP","TOT","PC_LF","Q","2019-Q2",5.226053,
"AUS","UNEMP","TOT","PC_LF","Q","2019-Q3",5.234119,
"AUS","UNEMP","TOT","PC_LF","Q","2019-Q4",5.187138,
"AUT","UNEMP","TOT","PC_LF","Q","1969-Q1",2.28056,
"AUT","UNEMP","TOT","PC_LF","Q","1969-Q2",1.799027,
"AUT","UNEMP","TOT","PC_LF","Q","1969-Q3",1.735777,
"AUT","UNEMP","TOT","PC_LF","Q","1969-Q4",1.718443,
"AUT","UNEMP","TOT","PC_LF","Q","1970-Q1",1.538099,
"AUT","UNEMP","TOT","PC_LF","Q","1970-Q2",1.328224,
"AUT","UNEMP","TOT","PC_LF","Q","1970-Q3",1.198998,
"AUT","UNEMP","TOT","PC_LF","Q","1970-Q4",1.225661,
"AUT","UNEMP","TOT","PC_LF","Q","1971-Q1",1.173203,
"AUT","UNEMP","TOT","PC_LF","Q","1971-Q2",1.33824,
"AUT","UNEMP","TOT","PC_LF","Q","1971-Q3",1.042691,
"AUT","UNEMP","TOT","PC_LF","Q","1971-Q4",1.277456,
"AUT","UNEMP","TOT","PC_LF","Q","1972-Q1",1.15306,
"AUT","UNEMP","TOT","PC_LF","Q","1972-Q2",1.064005,
"AUT","UNEMP","TOT","PC_LF","Q","1972-Q3",1.357699,
"AUT","UNEMP","TOT","PC_LF","Q","1972-Q4",1.039917,
"AUT","UNEMP","TOT","PC_LF","Q","1973-Q1",1.035841,
"AUT","UNEMP","TOT","PC_LF","Q","1973-Q2",1.177305,
"AUT","UNEMP","TOT","PC_LF","Q","1973-Q3",1.108755,
"AUT","UNEMP","TOT","PC_LF","Q","1973-Q4",0.9943526,
"AUT","UNEMP","TOT","PC_LF","Q","1974-Q1",1.26808,
"AUT","UNEMP","TOT","PC_LF","Q","1974-Q2",1.299121,
"AUT","UNEMP","TOT","PC_LF","Q","1974-Q3",1.308654,
"AUT","UNEMP","TOT","PC_LF","Q","1974-Q4",1.478947,
"AUT","UNEMP","TOT","PC_LF","Q","1975-Q1",1.452747,
"AUT","UNEMP","TOT","PC_LF","Q","1975-Q2",1.88046,
"AUT","UNEMP","TOT","PC_LF","Q","1975-Q3",1.734818,
"AUT","UNEMP","TOT","PC_LF","Q","1975-Q4",1.982104,
"AUT","UNEMP","TOT","PC_LF","Q","1976-Q1",1.854092,
"AUT","UNEMP","TOT","PC_LF","Q","1976-Q2",1.830328,
"AUT","UNEMP","TOT","PC_LF","Q","1976-Q3",1.804084,
"AUT","UNEMP","TOT","PC_LF","Q","1976-Q4",1.657884,
"AUT","UNEMP","TOT","PC_LF","Q","1977-Q1",1.556965,
"AUT","UNEMP","TOT","PC_LF","Q","1977-Q2",1.492262,
"AUT","UNEMP","TOT","PC_LF","Q","1977-Q3",1.743809,
"AUT","UNEMP","TOT","PC_LF","Q","1977-Q4",1.708798,
"AUT","UNEMP","TOT","PC_LF","Q","1978-Q1",1.78792,
"AUT","UNEMP","TOT","PC_LF","Q","1978-Q2",2.194976,
"AUT","UNEMP","TOT","PC_LF","Q","1978-Q3",2.050228,
"AUT","UNEMP","TOT","PC_LF","Q","1978-Q4",2.223532,
"AUT","UNEMP","TOT","PC_LF","Q","1979-Q1",2.196454,
"AUT","UNEMP","TOT","PC_LF","Q","1979-Q2",2.063658,
"AUT","UNEMP","TOT","PC_LF","Q","1979-Q3",2.00938,
"AUT","UNEMP","TOT","PC_LF","Q","1979-Q4",2.050331,
"AUT","UNEMP","TOT","PC_LF","Q","1980-Q1",1.729307,
"AUT","UNEMP","TOT","PC_LF","Q","1980-Q2",1.763711,
"AUT","UNEMP","TOT","PC_LF","Q","1980-Q3",2.052905,
"AUT","UNEMP","TOT","PC_LF","Q","1980-Q4",1.885693,
"AUT","UNEMP","TOT","PC_LF","Q","1981-Q1",2.130085,
"AUT","UNEMP","TOT","PC_LF","Q","1981-Q2",2.577704,
"AUT","UNEMP","TOT","PC_LF","Q","1981-Q3",2.53258,
"AUT","UNEMP","TOT","PC_LF","Q","1981-Q4",2.889663,
"AUT","UNEMP","TOT","PC_LF","Q","1982-Q1",2.902107,
"AUT","UNEMP","TOT","PC_LF","Q","1982-Q2",3.268415,
"AUT","UNEMP","TOT","PC_LF","Q","1982-Q3",3.767183,
"AUT","UNEMP","TOT","PC_LF","Q","1982-Q4",4.004116,
"AUT","UNEMP","TOT","PC_LF","Q","1983-Q1",4.186985,
"AUT","UNEMP","TOT","PC_LF","Q","1983-Q2",4.326129,
"AUT","UNEMP","TOT","PC_LF","Q","1983-Q3",4.280576,
"AUT","UNEMP","TOT","PC_LF","Q","1983-Q4",3.7363,
"AUT","UNEMP","TOT","PC_LF","Q","1984-Q1",3.937536,
"AUT","UNEMP","TOT","PC_LF","Q","1984-Q2",3.801948,
"AUT","UNEMP","TOT","PC_LF","Q","1984-Q3",3.670202,
"AUT","UNEMP","TOT","PC_LF","Q","1984-Q4",3.740511,
"AUT","UNEMP","TOT","PC_LF","Q","1985-Q1",3.584991,
"AUT","UNEMP","TOT","PC_LF","Q","1985-Q2",3.616743,
"AUT","UNEMP","TOT","PC_LF","Q","1985-Q3",3.645316,
"AUT","UNEMP","TOT","PC_LF","Q","1985-Q4",3.545668,
"AUT","UNEMP","TOT","PC_LF","Q","1986-Q1",3.312451,
"AUT","UNEMP","TOT","PC_LF","Q","1986-Q2",2.947661,
"AUT","UNEMP","TOT","PC_LF","Q","1986-Q3",2.836876,
"AUT","UNEMP","TOT","PC_LF","Q","1986-Q4",3.318925,
"AUT","UNEMP","TOT","PC_LF","Q","1987-Q1",3.932383,
"AUT","UNEMP","TOT","PC_LF","Q","1987-Q2",3.714838,
"AUT","UNEMP","TOT","PC_LF","Q","1987-Q3",3.986203,
"AUT","UNEMP","TOT","PC_LF","Q","1987-Q4",3.516049,
"AUT","UNEMP","TOT","PC_LF","Q","1988-Q1",3.595898,
"AUT","UNEMP","TOT","PC_LF","Q","1988-Q2",3.492004,
"AUT","UNEMP","TOT","PC_LF","Q","1988-Q3",3.606824,
"AUT","UNEMP","TOT","PC_LF","Q","1988-Q4",3.512885,
"AUT","UNEMP","TOT","PC_LF","Q","1989-Q1",3.068615,
"AUT","UNEMP","TOT","PC_LF","Q","1989-Q2",3.235731,
"AUT","UNEMP","TOT","PC_LF","Q","1989-Q3",2.959549,
"AUT","UNEMP","TOT","PC_LF","Q","1989-Q4",3.307182,
"AUT","UNEMP","TOT","PC_LF","Q","1990-Q1",3.153923,
"AUT","UNEMP","TOT","PC_LF","Q","1990-Q2",3.269969,
"AUT","UNEMP","TOT","PC_LF","Q","1990-Q3",3.412282,
"AUT","UNEMP","TOT","PC_LF","Q","1990-Q4",3.239165,
"AUT","UNEMP","TOT","PC_LF","Q","1991-Q1",3.383817,
"AUT","UNEMP","TOT","PC_LF","Q","1991-Q2",3.44205,
"AUT","UNEMP","TOT","PC_LF","Q","1991-Q3",3.58801,
"AUT","UNEMP","TOT","PC_LF","Q","1991-Q4",3.613474,
"AUT","UNEMP","TOT","PC_LF","Q","1992-Q1",3.392481,
"AUT","UNEMP","TOT","PC_LF","Q","1992-Q2",3.799317,
"AUT","UNEMP","TOT","PC_LF","Q","1992-Q3",3.598001,
"AUT","UNEMP","TOT","PC_LF","Q","1992-Q4",3.767504,
"AUT","UNEMP","TOT","PC_LF","Q","1993-Q1",3.944118,
"AUT","UNEMP","TOT","PC_LF","Q","1993-Q2",4.592782,
"AUT","UNEMP","TOT","PC_LF","Q","1993-Q3",4.287406,
"AUT","UNEMP","TOT","PC_LF","Q","1993-Q4",4.262313,
"AUT","UNEMP","TOT","PC_LF","Q","1994-Q1",3.624737,
"AUT","UNEMP","TOT","PC_LF","Q","1994-Q2",3.499498,
"AUT","UNEMP","TOT","PC_LF","Q","1994-Q3",3.720602,
"AUT","UNEMP","TOT","PC_LF","Q","1994-Q4",3.749457,
"AUT","UNEMP","TOT","PC_LF","Q","1995-Q1",3.797693,
"AUT","UNEMP","TOT","PC_LF","Q","1995-Q2",3.767207,
"AUT","UNEMP","TOT","PC_LF","Q","1995-Q3",3.728992,
"AUT","UNEMP","TOT","PC_LF","Q","1995-Q4",3.775972,
"AUT","UNEMP","TOT","PC_LF","Q","1996-Q1",4.4498,
"AUT","UNEMP","TOT","PC_LF","Q","1996-Q2",3.950621,
"AUT","UNEMP","TOT","PC_LF","Q","1996-Q3",4.083134,
"AUT","UNEMP","TOT","PC_LF","Q","1996-Q4",4.234755,
"AUT","UNEMP","TOT","PC_LF","Q","1997-Q1",4.283346,
"AUT","UNEMP","TOT","PC_LF","Q","1997-Q2",4.022891,
"AUT","UNEMP","TOT","PC_LF","Q","1997-Q3",4.596956,
"AUT","UNEMP","TOT","PC_LF","Q","1997-Q4",4.333293,
"AUT","UNEMP","TOT","PC_LF","Q","1998-Q1",4.414731,
"AUT","UNEMP","TOT","PC_LF","Q","1998-Q2",4.532305,
"AUT","UNEMP","TOT","PC_LF","Q","1998-Q3",4.12492,
"AUT","UNEMP","TOT","PC_LF","Q","1998-Q4",4.094907,
"AUT","UNEMP","TOT","PC_LF","Q","1999-Q1",3.906123,
"AUT","UNEMP","TOT","PC_LF","Q","1999-Q2",3.788683,
"AUT","UNEMP","TOT","PC_LF","Q","1999-Q3",3.577191,
"AUT","UNEMP","TOT","PC_LF","Q","1999-Q4",3.645606,
"AUT","UNEMP","TOT","PC_LF","Q","2000-Q1",3.924191,
"AUT","UNEMP","TOT","PC_LF","Q","2000-Q2",3.408363,
"AUT","UNEMP","TOT","PC_LF","Q","2000-Q3",3.443249,
"AUT","UNEMP","TOT","PC_LF","Q","2000-Q4",3.361133,
"AUT","UNEMP","TOT","PC_LF","Q","2001-Q1",3.3619,
"AUT","UNEMP","TOT","PC_LF","Q","2001-Q2",3.596792,
"AUT","UNEMP","TOT","PC_LF","Q","2001-Q3",3.628788,
"AUT","UNEMP","TOT","PC_LF","Q","2001-Q4",3.773296,
"AUT","UNEMP","TOT","PC_LF","Q","2002-Q1",4.120557,
"AUT","UNEMP","TOT","PC_LF","Q","2002-Q2",3.803977,
"AUT","UNEMP","TOT","PC_LF","Q","2002-Q3",3.930294,
"AUT","UNEMP","TOT","PC_LF","Q","2002-Q4",3.95353,
"AUT","UNEMP","TOT","PC_LF","Q","2003-Q1",4.14381,
"AUT","UNEMP","TOT","PC_LF","Q","2003-Q2",4.327545,
"AUT","UNEMP","TOT","PC_LF","Q","2003-Q3",4.237761,
"AUT","UNEMP","TOT","PC_LF","Q","2003-Q4",4.429147,
"AUT","UNEMP","TOT","PC_LF","Q","2004-Q1",5.205376,
"AUT","UNEMP","TOT","PC_LF","Q","2004-Q2",5.522301,
"AUT","UNEMP","TOT","PC_LF","Q","2004-Q3",5.625565,
"AUT","UNEMP","TOT","PC_LF","Q","2004-Q4",5.595838,
"AUT","UNEMP","TOT","PC_LF","Q","2005-Q1",5.182504,
"AUT","UNEMP","TOT","PC_LF","Q","2005-Q2",5.756059,
"AUT","UNEMP","TOT","PC_LF","Q","2005-Q3",5.796959,
"AUT","UNEMP","TOT","PC_LF","Q","2005-Q4",5.765761,
"AUT","UNEMP","TOT","PC_LF","Q","2006-Q1",5.536271,
"AUT","UNEMP","TOT","PC_LF","Q","2006-Q2",5.352344,
"AUT","UNEMP","TOT","PC_LF","Q","2006-Q3",5.061019,
"AUT","UNEMP","TOT","PC_LF","Q","2006-Q4",5.024253,
"AUT","UNEMP","TOT","PC_LF","Q","2007-Q1",4.822853,
"AUT","UNEMP","TOT","PC_LF","Q","2007-Q2",5.147423,
"AUT","UNEMP","TOT","PC_LF","Q","2007-Q3",4.9601,
"AUT","UNEMP","TOT","PC_LF","Q","2007-Q4",4.503713,
"AUT","UNEMP","TOT","PC_LF","Q","2008-Q1",4.204195,
"AUT","UNEMP","TOT","PC_LF","Q","2008-Q2",3.81083,
"AUT","UNEMP","TOT","PC_LF","Q","2008-Q3",4.078268,
"AUT","UNEMP","TOT","PC_LF","Q","2008-Q4",4.414724,
"AUT","UNEMP","TOT","PC_LF","Q","2009-Q1",4.684503,
"AUT","UNEMP","TOT","PC_LF","Q","2009-Q2",5.351951,
"AUT","UNEMP","TOT","PC_LF","Q","2009-Q3",5.741055,
"AUT","UNEMP","TOT","PC_LF","Q","2009-Q4",5.424238,
