"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","UNEMP","TOT","PC_LF","Q","1966-Q3",1.8,
"AUS","UNEMP","TOT","PC_LF","Q","1966-Q4",1.7,
"AUS","UNEMP","TOT","PC_LF","Q","1967-Q1",1.8,
"AUS","UNEMP","TOT","PC_LF","Q","1967-Q2",2,
"AUS","UNEMP","TOT","PC_LF","Q","1967-Q3",1.9,
"AUS","UNEMP","TOT","PC_LF","Q","1967-Q4",1.8,
"AUS","UNEMP","TOT","PC_LF","Q","1968-Q1",1.9,
"AUS","UNEMP","TOT","PC_LF","Q","1968-Q2",1.9,
"AUS","UNEMP","TOT","PC_LF","Q","1968-Q3",1.8,
"AUS","UNEMP","TOT","PC_LF","Q","1968-Q4",1.7,
"AUS","UNEMP","TOT","PC_LF","Q","1969-Q1",1.8,
"AUS","UNEMP","TOT","PC_LF","Q","1969-Q2",1.8,
"AUS","UNEMP","TOT","PC_LF","Q","1969-Q3",1.7,
"AUS","UNEMP","TOT","PC_LF","Q","1969-Q4",1.9,
"AUS","UNEMP","TOT","PC_LF","Q","1970-Q1",1.6,
"AUS","UNEMP","TOT","PC_LF","Q","1970-Q2",1.7,
"AUS","UNEMP","TOT","PC_LF","Q","1970-Q3",1.7,
"AUS","UNEMP","TOT","PC_LF","Q","1970-Q4",1.6,
"AUS","UNEMP","TOT","PC_LF","Q","1971-Q1",1.7,
"AUS","UNEMP","TOT","PC_LF","Q","1971-Q2",1.9,
"AUS","UNEMP","TOT","PC_LF","Q","1971-Q3",1.9,
"AUS","UNEMP","TOT","PC_LF","Q","1971-Q4",2.2,
"AUS","UNEMP","TOT","PC_LF","Q","1972-Q1",2.4,
"AUS","UNEMP","TOT","PC_LF","Q","1972-Q2",2.4,
"AUS","UNEMP","TOT","PC_LF","Q","1972-Q3",2.9,
"AUS","UNEMP","TOT","PC_LF","Q","1972-Q4",2.8,
"AUS","UNEMP","TOT","PC_LF","Q","1973-Q1",2.6,
"AUS","UNEMP","TOT","PC_LF","Q","1973-Q2",2.3,
"AUS","UNEMP","TOT","PC_LF","Q","1973-Q3",2.1,
"AUS","UNEMP","TOT","PC_LF","Q","1973-Q4",2.1,
"AUS","UNEMP","TOT","PC_LF","Q","1974-Q1",2.1,
"AUS","UNEMP","TOT","PC_LF","Q","1974-Q2",2.1,
"AUS","UNEMP","TOT","PC_LF","Q","1974-Q3",2.7,
"AUS","UNEMP","TOT","PC_LF","Q","1974-Q4",4,
"AUS","UNEMP","TOT","PC_LF","Q","1975-Q1",4.8,
"AUS","UNEMP","TOT","PC_LF","Q","1975-Q2",4.8,
"AUS","UNEMP","TOT","PC_LF","Q","1975-Q3",4.7,
"AUS","UNEMP","TOT","PC_LF","Q","1975-Q4",5.4,
"AUS","UNEMP","TOT","PC_LF","Q","1976-Q1",4.9,
"AUS","UNEMP","TOT","PC_LF","Q","1976-Q2",4.5,
"AUS","UNEMP","TOT","PC_LF","Q","1976-Q3",4.8,
"AUS","UNEMP","TOT","PC_LF","Q","1976-Q4",4.9,
"AUS","UNEMP","TOT","PC_LF","Q","1977-Q1",5.2,
"AUS","UNEMP","TOT","PC_LF","Q","1977-Q2",5.6,
"AUS","UNEMP","TOT","PC_LF","Q","1977-Q3",5.8,
"AUS","UNEMP","TOT","PC_LF","Q","1977-Q4",5.9,"B"
"AUS","UNEMP","TOT","PC_LF","Q","1978-Q1",6.6,
"AUS","UNEMP","TOT","PC_LF","Q","1978-Q2",6.261635,
"AUS","UNEMP","TOT","PC_LF","Q","1978-Q3",6.321597,
"AUS","UNEMP","TOT","PC_LF","Q","1978-Q4",6.302107,
"AUS","UNEMP","TOT","PC_LF","Q","1979-Q1",6.31173,
"AUS","UNEMP","TOT","PC_LF","Q","1979-Q2",6.319318,
"AUS","UNEMP","TOT","PC_LF","Q","1979-Q3",6.210666,
"AUS","UNEMP","TOT","PC_LF","Q","1979-Q4",6.185132,
"AUS","UNEMP","TOT","PC_LF","Q","1980-Q1",6.028659,
"AUS","UNEMP","TOT","PC_LF","Q","1980-Q2",6.229517,
"AUS","UNEMP","TOT","PC_LF","Q","1980-Q3",6.134086,
"AUS","UNEMP","TOT","PC_LF","Q","1980-Q4",5.987529,
"AUS","UNEMP","TOT","PC_LF","Q","1981-Q1",5.761222,
"AUS","UNEMP","TOT","PC_LF","Q","1981-Q2",5.507251,
"AUS","UNEMP","TOT","PC_LF","Q","1981-Q3",5.830878,
"AUS","UNEMP","TOT","PC_LF","Q","1981-Q4",5.966774,
"AUS","UNEMP","TOT","PC_LF","Q","1982-Q1",6.206263,
"AUS","UNEMP","TOT","PC_LF","Q","1982-Q2",6.56602,
"AUS","UNEMP","TOT","PC_LF","Q","1982-Q3",7.110548,
"AUS","UNEMP","TOT","PC_LF","Q","1982-Q4",8.794267,
"AUS","UNEMP","TOT","PC_LF","Q","1983-Q1",9.638868,
"AUS","UNEMP","TOT","PC_LF","Q","1983-Q2",10.22809,
"AUS","UNEMP","TOT","PC_LF","Q","1983-Q3",10.35654,
"AUS","UNEMP","TOT","PC_LF","Q","1983-Q4",9.708529,
"AUS","UNEMP","TOT","PC_LF","Q","1984-Q1",9.366245,
"AUS","UNEMP","TOT","PC_LF","Q","1984-Q2",9.136132,
"AUS","UNEMP","TOT","PC_LF","Q","1984-Q3",8.825069,
"AUS","UNEMP","TOT","PC_LF","Q","1984-Q4",8.633025,
"AUS","UNEMP","TOT","PC_LF","Q","1985-Q1",8.536846,
"AUS","UNEMP","TOT","PC_LF","Q","1985-Q2",8.451491,
"AUS","UNEMP","TOT","PC_LF","Q","1985-Q3",8.171554,
"AUS","UNEMP","TOT","PC_LF","Q","1985-Q4",7.862514,
"AUS","UNEMP","TOT","PC_LF","Q","1986-Q1",7.913816,
"AUS","UNEMP","TOT","PC_LF","Q","1986-Q2",7.801952,
"AUS","UNEMP","TOT","PC_LF","Q","1986-Q3",8.232059,
"AUS","UNEMP","TOT","PC_LF","Q","1986-Q4",8.331788,
"AUS","UNEMP","TOT","PC_LF","Q","1987-Q1",8.279898,
"AUS","UNEMP","TOT","PC_LF","Q","1987-Q2",8.171979,
"AUS","UNEMP","TOT","PC_LF","Q","1987-Q3",7.981936,
"AUS","UNEMP","TOT","PC_LF","Q","1987-Q4",7.915927,
"AUS","UNEMP","TOT","PC_LF","Q","1988-Q1",7.51984,
"AUS","UNEMP","TOT","PC_LF","Q","1988-Q2",7.645102,
"AUS","UNEMP","TOT","PC_LF","Q","1988-Q3",6.922618,
"AUS","UNEMP","TOT","PC_LF","Q","1988-Q4",6.754987,
"AUS","UNEMP","TOT","PC_LF","Q","1989-Q1",6.595097,
"AUS","UNEMP","TOT","PC_LF","Q","1989-Q2",6.165321,
"AUS","UNEMP","TOT","PC_LF","Q","1989-Q3",6.008586,
"AUS","UNEMP","TOT","PC_LF","Q","1989-Q4",5.853435,
"AUS","UNEMP","TOT","PC_LF","Q","1990-Q1",6.229799,
"AUS","UNEMP","TOT","PC_LF","Q","1990-Q2",6.465434,
"AUS","UNEMP","TOT","PC_LF","Q","1990-Q3",7.225487,
"AUS","UNEMP","TOT","PC_LF","Q","1990-Q4",7.867996,
"AUS","UNEMP","TOT","PC_LF","Q","1991-Q1",8.731923,
"AUS","UNEMP","TOT","PC_LF","Q","1991-Q2",9.634192,
"AUS","UNEMP","TOT","PC_LF","Q","1991-Q3",9.838343,
"AUS","UNEMP","TOT","PC_LF","Q","1991-Q4",10.22026,
"AUS","UNEMP","TOT","PC_LF","Q","1992-Q1",10.41624,
"AUS","UNEMP","TOT","PC_LF","Q","1992-Q2",10.63527,
"AUS","UNEMP","TOT","PC_LF","Q","1992-Q3",10.82293,
"AUS","UNEMP","TOT","PC_LF","Q","1992-Q4",11.14896,
"AUS","UNEMP","TOT","PC_LF","Q","1993-Q1",10.90242,
"AUS","UNEMP","TOT","PC_LF","Q","1993-Q2",10.85005,
"AUS","UNEMP","TOT","PC_LF","Q","1993-Q3",10.88804,
"AUS","UNEMP","TOT","PC_LF","Q","1993-Q4",10.88815,
"AUS","UNEMP","TOT","PC_LF","Q","1994-Q1",10.44093,
"AUS","UNEMP","TOT","PC_LF","Q","1994-Q2",9.884072,
"AUS","UNEMP","TOT","PC_LF","Q","1994-Q3",9.475626,
"AUS","UNEMP","TOT","PC_LF","Q","1994-Q4",9.057303,
"AUS","UNEMP","TOT","PC_LF","Q","1995-Q1",8.766319,
"AUS","UNEMP","TOT","PC_LF","Q","1995-Q2",8.365688,
"AUS","UNEMP","TOT","PC_LF","Q","1995-Q3",8.369169,
"AUS","UNEMP","TOT","PC_LF","Q","1995-Q4",8.390651,
"AUS","UNEMP","TOT","PC_LF","Q","1996-Q1",8.401226,
"AUS","UNEMP","TOT","PC_LF","Q","1996-Q2",8.416424,
"AUS","UNEMP","TOT","PC_LF","Q","1996-Q3",8.620866,
"AUS","UNEMP","TOT","PC_LF","Q","1996-Q4",8.620427,
"AUS","UNEMP","TOT","PC_LF","Q","1997-Q1",8.620529,
"AUS","UNEMP","TOT","PC_LF","Q","1997-Q2",8.482773,
"AUS","UNEMP","TOT","PC_LF","Q","1997-Q3",8.374014,
"AUS","UNEMP","TOT","PC_LF","Q","1997-Q4",7.976927,
"AUS","UNEMP","TOT","PC_LF","Q","1998-Q1",7.840558,
"AUS","UNEMP","TOT","PC_LF","Q","1998-Q2",7.734037,
"AUS","UNEMP","TOT","PC_LF","Q","1998-Q3",7.787943,
"AUS","UNEMP","TOT","PC_LF","Q","1998-Q4",7.375081,
"AUS","UNEMP","TOT","PC_LF","Q","1999-Q1",7.082538,
"AUS","UNEMP","TOT","PC_LF","Q","1999-Q2",6.886334,
"AUS","UNEMP","TOT","PC_LF","Q","1999-Q3",6.874284,
"AUS","UNEMP","TOT","PC_LF","Q","1999-Q4",6.633622,
"AUS","UNEMP","TOT","PC_LF","Q","2000-Q1",6.651085,
"AUS","UNEMP","TOT","PC_LF","Q","2000-Q2",6.302366,
"AUS","UNEMP","TOT","PC_LF","Q","2000-Q3",5.98962,
"AUS","UNEMP","TOT","PC_LF","Q","2000-Q4",6.171731,
"AUS","UNEMP","TOT","PC_LF","Q","2001-Q1",6.367311,
"AUS","UNEMP","TOT","PC_LF","Q","2001-Q2",6.86991,
"AUS","UNEMP","TOT","PC_LF","Q","2001-Q3",6.867671,
"AUS","UNEMP","TOT","PC_LF","Q","2001-Q4",6.979802,
"AUS","UNEMP","TOT","PC_LF","Q","2002-Q1",6.626942,
"AUS","UNEMP","TOT","PC_LF","Q","2002-Q2",6.405267,
"AUS","UNEMP","TOT","PC_LF","Q","2002-Q3",6.280262,
"AUS","UNEMP","TOT","PC_LF","Q","2002-Q4",6.157598,
"AUS","UNEMP","TOT","PC_LF","Q","2003-Q1",6.05611,
"AUS","UNEMP","TOT","PC_LF","Q","2003-Q2",6.051895,
"AUS","UNEMP","TOT","PC_LF","Q","2003-Q3",5.906907,
"AUS","UNEMP","TOT","PC_LF","Q","2003-Q4",5.708706,
"AUS","UNEMP","TOT","PC_LF","Q","2004-Q1",5.537615,
"AUS","UNEMP","TOT","PC_LF","Q","2004-Q2",5.436518,
"AUS","UNEMP","TOT","PC_LF","Q","2004-Q3",5.478967,
"AUS","UNEMP","TOT","PC_LF","Q","2004-Q4",5.117945,
"AUS","UNEMP","TOT","PC_LF","Q","2005-Q1",5.107658,
"AUS","UNEMP","TOT","PC_LF","Q","2005-Q2",5.058054,
"AUS","UNEMP","TOT","PC_LF","Q","2005-Q3",4.957937,
"AUS","UNEMP","TOT","PC_LF","Q","2005-Q4",5.007785,
"AUS","UNEMP","TOT","PC_LF","Q","2006-Q1",5.045566,
"AUS","UNEMP","TOT","PC_LF","Q","2006-Q2",4.858393,
"AUS","UNEMP","TOT","PC_LF","Q","2006-Q3",4.677342,
"AUS","UNEMP","TOT","PC_LF","Q","2006-Q4",4.515779,
"AUS","UNEMP","TOT","PC_LF","Q","2007-Q1",4.550875,
"AUS","UNEMP","TOT","PC_LF","Q","2007-Q2",4.326015,
"AUS","UNEMP","TOT","PC_LF","Q","2007-Q3",4.253606,
"AUS","UNEMP","TOT","PC_LF","Q","2007-Q4",4.354241,
"AUS","UNEMP","TOT","PC_LF","Q","2008-Q1",4.087019,
"AUS","UNEMP","TOT","PC_LF","Q","2008-Q2",4.259748,
"AUS","UNEMP","TOT","PC_LF","Q","2008-Q3",4.182907,
"AUS","UNEMP","TOT","PC_LF","Q","2008-Q4",4.441591,
"AUS","UNEMP","TOT","PC_LF","Q","2009-Q1",5.309823,
"AUS","UNEMP","TOT","PC_LF","Q","2009-Q2",5.730517,
"AUS","UNEMP","TOT","PC_LF","Q","2009-Q3",5.678916,
"AUS","UNEMP","TOT","PC_LF","Q","2009-Q4",5.558353,
"AUS","UNEMP","TOT","PC_LF","Q","2010-Q1",5.332795,
"AUS","UNEMP","TOT","PC_LF","Q","2010-Q2",5.292005,
"AUS","UNEMP","TOT","PC_LF","Q","2010-Q3",5.120322,
"AUS","UNEMP","TOT","PC_LF","Q","2010-Q4",5.09096,
"AUS","UNEMP","TOT","PC_LF","Q","2011-Q1",4.971978,
"AUS","UNEMP","TOT","PC_LF","Q","2011-Q2",4.963921,
"AUS","UNEMP","TOT","PC_LF","Q","2011-Q3",5.188901,
"AUS","UNEMP","TOT","PC_LF","Q","2011-Q4",5.205809,
"AUS","UNEMP","TOT","PC_LF","Q","2012-Q1",5.147154,
"AUS","UNEMP","TOT","PC_LF","Q","2012-Q2",5.119876,
"AUS","UNEMP","TOT","PC_LF","Q","2012-Q3",5.269485,
"AUS","UNEMP","TOT","PC_LF","Q","2012-Q4",5.367901,
"AUS","UNEMP","TOT","PC_LF","Q","2013-Q1",5.482968,
"AUS","UNEMP","TOT","PC_LF","Q","2013-Q2",5.631421,
"AUS","UNEMP","TOT","PC_LF","Q","2013-Q3",5.717743,
"AUS","UNEMP","TOT","PC_LF","Q","2013-Q4",5.84268,
"AUS","UNEMP","TOT","PC_LF","Q","2014-Q1",5.902888,
"AUS","UNEMP","TOT","PC_LF","Q","2014-Q2",5.926938,
"AUS","UNEMP","TOT","PC_LF","Q","2014-Q3",6.160897,
"AUS","UNEMP","TOT","PC_LF","Q","2014-Q4",6.258627,
"AUS","UNEMP","TOT","PC_LF","Q","2015-Q1",6.181796,
"AUS","UNEMP","TOT","PC_LF","Q","2015-Q2",6.016015,
"AUS","UNEMP","TOT","PC_LF","Q","2015-Q3",6.173251,
"AUS","UNEMP","TOT","PC_LF","Q","2015-Q4",5.84163,
"AUS","UNEMP","TOT","PC_LF","Q","2016-Q1",5.777989,
"AUS","UNEMP","TOT","PC_LF","Q","2016-Q2",5.685485,
"AUS","UNEMP","TOT","PC_LF","Q","2016-Q3",5.647567,
"AUS","UNEMP","TOT","PC_LF","Q","2016-Q4",5.727334,
"AUS","UNEMP","TOT","PC_LF","Q","2017-Q1",5.78713,
"AUS","UNEMP","TOT","PC_LF","Q","2017-Q2",5.584979,
"AUS","UNEMP","TOT","PC_LF","Q","2017-Q3",5.515051,
"AUS","UNEMP","TOT","PC_LF","Q","2017-Q4",5.463497,
"AUS","UNEMP","TOT","PC_LF","Q","2018-Q1",5.522613,
"AUS","UNEMP","TOT","PC_LF","Q","2018-Q2",5.41713,
"AUS","UNEMP","TOT","PC_LF","Q","2018-Q3",5.187916,
"AUS","UNEMP","TOT","PC_LF","Q","2018-Q4",5.035393,
"AUS","UNEMP","TOT","PC_LF","Q","2019-Q1",5.024042,
"AUS","UNEMP","TOT","PC_LF","Q","2019-Q2",5.224438,
"AUT","UNEMP","TOT","PC_LF","Q","1969-Q1",2.28056,
"AUT","UNEMP","TOT","PC_LF","Q","1969-Q2",1.799027,
"AUT","UNEMP","TOT","PC_LF","Q","1969-Q3",1.735777,
"AUT","UNEMP","TOT","PC_LF","Q","1969-Q4",1.718443,
"AUT","UNEMP","TOT","PC_LF","Q","1970-Q1",1.538099,
"AUT","UNEMP","TOT","PC_LF","Q","1970-Q2",1.328224,
"AUT","UNEMP","TOT","PC_LF","Q","1970-Q3",1.198998,
"AUT","UNEMP","TOT","PC_LF","Q","1970-Q4",1.225661,
"AUT","UNEMP","TOT","PC_LF","Q","1971-Q1",1.173203,
"AUT","UNEMP","TOT","PC_LF","Q","1971-Q2",1.33824,
"AUT","UNEMP","TOT","PC_LF","Q","1971-Q3",1.042691,
"AUT","UNEMP","TOT","PC_LF","Q","1971-Q4",1.277456,
"AUT","UNEMP","TOT","PC_LF","Q","1972-Q1",1.15306,
"AUT","UNEMP","TOT","PC_LF","Q","1972-Q2",1.064005,
"AUT","UNEMP","TOT","PC_LF","Q","1972-Q3",1.357699,
"AUT","UNEMP","TOT","PC_LF","Q","1972-Q4",1.039917,
"AUT","UNEMP","TOT","PC_LF","Q","1973-Q1",1.035841,
"AUT","UNEMP","TOT","PC_LF","Q","1973-Q2",1.177305,
"AUT","UNEMP","TOT","PC_LF","Q","1973-Q3",1.108755,
"AUT","UNEMP","TOT","PC_LF","Q","1973-Q4",0.9943526,
"AUT","UNEMP","TOT","PC_LF","Q","1974-Q1",1.26808,
"AUT","UNEMP","TOT","PC_LF","Q","1974-Q2",1.299121,
"AUT","UNEMP","TOT","PC_LF","Q","1974-Q3",1.308654,
"AUT","UNEMP","TOT","PC_LF","Q","1974-Q4",1.478947,
"AUT","UNEMP","TOT","PC_LF","Q","1975-Q1",1.452747,
"AUT","UNEMP","TOT","PC_LF","Q","1975-Q2",1.88046,
"AUT","UNEMP","TOT","PC_LF","Q","1975-Q3",1.734818,
"AUT","UNEMP","TOT","PC_LF","Q","1975-Q4",1.982104,
"AUT","UNEMP","TOT","PC_LF","Q","1976-Q1",1.854092,
"AUT","UNEMP","TOT","PC_LF","Q","1976-Q2",1.830328,
"AUT","UNEMP","TOT","PC_LF","Q","1976-Q3",1.804084,
"AUT","UNEMP","TOT","PC_LF","Q","1976-Q4",1.657884,
"AUT","UNEMP","TOT","PC_LF","Q","1977-Q1",1.556965,
"AUT","UNEMP","TOT","PC_LF","Q","1977-Q2",1.492262,
"AUT","UNEMP","TOT","PC_LF","Q","1977-Q3",1.743809,
"AUT","UNEMP","TOT","PC_LF","Q","1977-Q4",1.708798,
"AUT","UNEMP","TOT","PC_LF","Q","1978-Q1",1.78792,
"AUT","UNEMP","TOT","PC_LF","Q","1978-Q2",2.194976,
"AUT","UNEMP","TOT","PC_LF","Q","1978-Q3",2.050228,
"AUT","UNEMP","TOT","PC_LF","Q","1978-Q4",2.223532,
"AUT","UNEMP","TOT","PC_LF","Q","1979-Q1",2.196454,
"AUT","UNEMP","TOT","PC_LF","Q","1979-Q2",2.063658,
"AUT","UNEMP","TOT","PC_LF","Q","1979-Q3",2.00938,
"AUT","UNEMP","TOT","PC_LF","Q","1979-Q4",2.050331,
"AUT","UNEMP","TOT","PC_LF","Q","1980-Q1",1.729307,
"AUT","UNEMP","TOT","PC_LF","Q","1980-Q2",1.763711,
"AUT","UNEMP","TOT","PC_LF","Q","1980-Q3",2.052905,
"AUT","UNEMP","TOT","PC_LF","Q","1980-Q4",1.885693,
"AUT","UNEMP","TOT","PC_LF","Q","1981-Q1",2.130085,
"AUT","UNEMP","TOT","PC_LF","Q","1981-Q2",2.577704,
"AUT","UNEMP","TOT","PC_LF","Q","1981-Q3",2.53258,
"AUT","UNEMP","TOT","PC_LF","Q","1981-Q4",2.889663,
"AUT","UNEMP","TOT","PC_LF","Q","1982-Q1",2.902107,
"AUT","UNEMP","TOT","PC_LF","Q","1982-Q2",3.268415,
"AUT","UNEMP","TOT","PC_LF","Q","1982-Q3",3.767183,
"AUT","UNEMP","TOT","PC_LF","Q","1982-Q4",4.004116,
"AUT","UNEMP","TOT","PC_LF","Q","1983-Q1",4.186985,
"AUT","UNEMP","TOT","PC_LF","Q","1983-Q2",4.326129,
"AUT","UNEMP","TOT","PC_LF","Q","1983-Q3",4.280576,
"AUT","UNEMP","TOT","PC_LF","Q","1983-Q4",3.7363,
"AUT","UNEMP","TOT","PC_LF","Q","1984-Q1",3.937536,
"AUT","UNEMP","TOT","PC_LF","Q","1984-Q2",3.801948,
"AUT","UNEMP","TOT","PC_LF","Q","1984-Q3",3.670202,
"AUT","UNEMP","TOT","PC_LF","Q","1984-Q4",3.740511,
"AUT","UNEMP","TOT","PC_LF","Q","1985-Q1",3.584991,
"AUT","UNEMP","TOT","PC_LF","Q","1985-Q2",3.616743,
"AUT","UNEMP","TOT","PC_LF","Q","1985-Q3",3.645316,
"AUT","UNEMP","TOT","PC_LF","Q","1985-Q4",3.545668,
"AUT","UNEMP","TOT","PC_LF","Q","1986-Q1",3.312451,
"AUT","UNEMP","TOT","PC_LF","Q","1986-Q2",2.947661,
"AUT","UNEMP","TOT","PC_LF","Q","1986-Q3",2.836876,
"AUT","UNEMP","TOT","PC_LF","Q","1986-Q4",3.318925,
"AUT","UNEMP","TOT","PC_LF","Q","1987-Q1",3.932383,
"AUT","UNEMP","TOT","PC_LF","Q","1987-Q2",3.714838,
"AUT","UNEMP","TOT","PC_LF","Q","1987-Q3",3.986203,
"AUT","UNEMP","TOT","PC_LF","Q","1987-Q4",3.516049,
"AUT","UNEMP","TOT","PC_LF","Q","1988-Q1",3.595898,
"AUT","UNEMP","TOT","PC_LF","Q","1988-Q2",3.492004,
"AUT","UNEMP","TOT","PC_LF","Q","1988-Q3",3.606824,
"AUT","UNEMP","TOT","PC_LF","Q","1988-Q4",3.512885,
"AUT","UNEMP","TOT","PC_LF","Q","1989-Q1",3.068615,
"AUT","UNEMP","TOT","PC_LF","Q","1989-Q2",3.235731,
"AUT","UNEMP","TOT","PC_LF","Q","1989-Q3",2.959549,
"AUT","UNEMP","TOT","PC_LF","Q","1989-Q4",3.307182,
"AUT","UNEMP","TOT","PC_LF","Q","1990-Q1",3.153923,
"AUT","UNEMP","TOT","PC_LF","Q","1990-Q2",3.269969,
"AUT","UNEMP","TOT","PC_LF","Q","1990-Q3",3.412282,
"AUT","UNEMP","TOT","PC_LF","Q","1990-Q4",3.239165,
"AUT","UNEMP","TOT","PC_LF","Q","1991-Q1",3.383817,
"AUT","UNEMP","TOT","PC_LF","Q","1991-Q2",3.44205,
"AUT","UNEMP","TOT","PC_LF","Q","1991-Q3",3.58801,
"AUT","UNEMP","TOT","PC_LF","Q","1991-Q4",3.613474,
"AUT","UNEMP","TOT","PC_LF","Q","1992-Q1",3.392481,
"AUT","UNEMP","TOT","PC_LF","Q","1992-Q2",3.799317,
"AUT","UNEMP","TOT","PC_LF","Q","1992-Q3",3.598001,
"AUT","UNEMP","TOT","PC_LF","Q","1992-Q4",3.767504,
"AUT","UNEMP","TOT","PC_LF","Q","1993-Q1",3.944118,
"AUT","UNEMP","TOT","PC_LF","Q","1993-Q2",4.592782,
"AUT","UNEMP","TOT","PC_LF","Q","1993-Q3",4.287406,
"AUT","UNEMP","TOT","PC_LF","Q","1993-Q4",4.262313,
"AUT","UNEMP","TOT","PC_LF","Q","1994-Q1",3.624737,
"AUT","UNEMP","TOT","PC_LF","Q","1994-Q2",3.499498,
"AUT","UNEMP","TOT","PC_LF","Q","1994-Q3",3.720602,
"AUT","UNEMP","TOT","PC_LF","Q","1994-Q4",3.749457,
"AUT","UNEMP","TOT","PC_LF","Q","1995-Q1",3.797693,
"AUT","UNEMP","TOT","PC_LF","Q","1995-Q2",3.767207,
"AUT","UNEMP","TOT","PC_LF","Q","1995-Q3",3.728992,
"AUT","UNEMP","TOT","PC_LF","Q","1995-Q4",3.775972,
"AUT","UNEMP","TOT","PC_LF","Q","1996-Q1",4.4498,
"AUT","UNEMP","TOT","PC_LF","Q","1996-Q2",3.950621,
"AUT","UNEMP","TOT","PC_LF","Q","1996-Q3",4.083134,
"AUT","UNEMP","TOT","PC_LF","Q","1996-Q4",4.234755,
"AUT","UNEMP","TOT","PC_LF","Q","1997-Q1",4.283346,
"AUT","UNEMP","TOT","PC_LF","Q","1997-Q2",4.022891,
"AUT","UNEMP","TOT","PC_LF","Q","1997-Q3",4.596956,
"AUT","UNEMP","TOT","PC_LF","Q","1997-Q4",4.333293,
"AUT","UNEMP","TOT","PC_LF","Q","1998-Q1",4.414731,
"AUT","UNEMP","TOT","PC_LF","Q","1998-Q2",4.532305,
"AUT","UNEMP","TOT","PC_LF","Q","1998-Q3",4.12492,
"AUT","UNEMP","TOT","PC_LF","Q","1998-Q4",4.094907,
"AUT","UNEMP","TOT","PC_LF","Q","1999-Q1",3.905862,
"AUT","UNEMP","TOT","PC_LF","Q","1999-Q2",3.788722,
"AUT","UNEMP","TOT","PC_LF","Q","1999-Q3",3.577477,
"AUT","UNEMP","TOT","PC_LF","Q","1999-Q4",3.645529,
"AUT","UNEMP","TOT","PC_LF","Q","2000-Q1",3.923898,
"AUT","UNEMP","TOT","PC_LF","Q","2000-Q2",3.408441,
"AUT","UNEMP","TOT","PC_LF","Q","2000-Q3",3.443553,
"AUT","UNEMP","TOT","PC_LF","Q","2000-Q4",3.361029,
"AUT","UNEMP","TOT","PC_LF","Q","2001-Q1",3.361706,
"AUT","UNEMP","TOT","PC_LF","Q","2001-Q2",3.596792,
"AUT","UNEMP","TOT","PC_LF","Q","2001-Q3",3.629105,
"AUT","UNEMP","TOT","PC_LF","Q","2001-Q4",3.77318,
"AUT","UNEMP","TOT","PC_LF","Q","2002-Q1",4.120318,
"AUT","UNEMP","TOT","PC_LF","Q","2002-Q2",3.803925,
"AUT","UNEMP","TOT","PC_LF","Q","2002-Q3",3.930621,
"AUT","UNEMP","TOT","PC_LF","Q","2002-Q4",3.953493,
"AUT","UNEMP","TOT","PC_LF","Q","2003-Q1",4.143673,
"AUT","UNEMP","TOT","PC_LF","Q","2003-Q2",4.327504,
"AUT","UNEMP","TOT","PC_LF","Q","2003-Q3",4.237947,
"AUT","UNEMP","TOT","PC_LF","Q","2003-Q4",4.429138,
"AUT","UNEMP","TOT","PC_LF","Q","2004-Q1",5.205545,
"AUT","UNEMP","TOT","PC_LF","Q","2004-Q2",5.522335,
"AUT","UNEMP","TOT","PC_LF","Q","2004-Q3",5.625501,
"AUT","UNEMP","TOT","PC_LF","Q","2004-Q4",5.595703,
"AUT","UNEMP","TOT","PC_LF","Q","2005-Q1",5.182913,
"AUT","UNEMP","TOT","PC_LF","Q","2005-Q2",5.756249,
"AUT","UNEMP","TOT","PC_LF","Q","2005-Q3",5.796682,
"AUT","UNEMP","TOT","PC_LF","Q","2005-Q4",5.765438,
"AUT","UNEMP","TOT","PC_LF","Q","2006-Q1",5.536675,
"AUT","UNEMP","TOT","PC_LF","Q","2006-Q2",5.352622,
"AUT","UNEMP","TOT","PC_LF","Q","2006-Q3",5.060686,
"AUT","UNEMP","TOT","PC_LF","Q","2006-Q4",5.023917,
"AUT","UNEMP","TOT","PC_LF","Q","2007-Q1",4.823225,
"AUT","UNEMP","TOT","PC_LF","Q","2007-Q2",5.147856,
"AUT","UNEMP","TOT","PC_LF","Q","2007-Q3",4.9597,
"AUT","UNEMP","TOT","PC_LF","Q","2007-Q4",4.503313,
"AUT","UNEMP","TOT","PC_LF","Q","2008-Q1",4.204568,
"AUT","UNEMP","TOT","PC_LF","Q","2008-Q2",3.811342,
"AUT","UNEMP","TOT","PC_LF","Q","2008-Q3",4.077976,
"AUT","UNEMP","TOT","PC_LF","Q","2008-Q4",4.414134,
"AUT","UNEMP","TOT","PC_LF","Q","2009-Q1",4.685042,
"AUT","UNEMP","TOT","PC_LF","Q","2009-Q2",5.35282,
"AUT","UNEMP","TOT","PC_LF","Q","2009-Q3",5.74059,
"AUT","UNEMP","TOT","PC_LF","Q","2009-Q4",5.423304,
"AUT","UNEMP","TOT","PC_LF","Q","2010-Q1",4.967363,
"AUT","UNEMP","TOT","PC_LF","Q","2010-Q2",4.972719,
